id,title,overview,genres,keywords,cast,director,vote_average,vote_count,popularity,decade,language,collection,poster_url
47608,Mad Love,"Matt falls for Casey, the new girl in school. She's fun-loving and eccentric, but there's a darkness to her whimsy that Matt can't begin to comprehend. When Casey attempts to commit suicide, her parents place her in a mental institution. Matt springs her out, and together the young lovers head on a road trip. They believe their love can ""cure"" Casey's problems. Matt starts to wonder, though, if are they inspired or misguided.","['Drama', 'Family', 'Romance']","['suicide attempt', 'college', 'teen angst', 'mental illness', 'woman director']","[""Chris O'Donnell"", 'Drew Barrymore', 'Matthew Lillard', 'Richard Chaim', 'Robert Nadir']",Antonia Bird,5.5,27.0,2.624771,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/yLq2bns665GyK5UcMXKUJmItm7F.jpg
2293,Mallrats,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.","['Romance', 'Comedy']","['sex', 'game show', 'slacker', 'shopping', 'mall', 'ex-boyfriend ex-girlfriend relationship', 'jay and silent bob', 'silent man', 'coke', 'bandleader', 'aftercreditsstinger']","['Jason Lee', 'Jeremy London', 'Shannen Doherty', 'Claire Forlani', 'Ben Affleck']",Kevin Smith,6.8,400.0,8.25547,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/4saVIltqkhq9is5NmD7N87Q40M.jpg
9070,Mighty Morphin Power Rangers: The Movie,"Power up with six incredible teens who out-maneuver and defeat evil everywhere as the Mighty Morphin Power Ranger, But this time the Power Rangers may have met their match, when they face off with the most sinister monster the galaxy has ever seen.","['Action', 'Adventure', 'Science Fiction', 'Family', 'Fantasy']","['based on tv series', 'tokusatsu', 'superhero team', 'ethnic diversity', 'super sentai', 'power rangers', 'mighty morphin power rangers', 'mmpr']","['Amy Jo Johnson', 'Jason David Frank', 'David Yost', 'Johnny Yong Bosch', 'Steve Cardenas']",Bryan Spicer,5.2,153.0,7.024227,decade_1990s,lang_en,Power Rangers Collection,https://image.tmdb.org/t/p/w500/A3ijhraMN0tvpDnPoyVP7NulkSr.jpg
48787,Mute Witness,"Billy is mute, but it hasn't kept her from becoming a successful makeup artist. While in Russia, working on a film directed by her sister's boyfriend, Andy, Billy finds herself trapped in the studio one night and is horrified to see a snuff film being made. Billy escapes and, with the help of her sister, Kate, alerts authorities about what she saw. Unfortunately, in doing so, she makes an enemy of the Russian mafia, who funded the snuff film.","['Thriller', 'Foreign']","['chase', 'police', 'murder', 'mute', 'disk']","['Marina Zudina', 'Fay Ripley', 'Evan Richards', 'Igor Volkov', 'Sergei Karlenkov']",Anthony Waller,6.4,36.0,2.466066,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/1AJujK1IjuyxvIG8pjmef9qJsnQ.jpg
34574,Nadja,"This ultra-hip, post-modern vampire tale is set in contemporary New York City. Members of a dysfunctional family of vampires are trying to come to terms with each other, in the wake of their father's death. Meanwhile, they are being hunted by Dr. Van Helsing and his hapless nephew. As in all good vampire movies, forces of love are pitted against forces of destruction.","['Horror', 'Thriller']","['new york', 'vampire', 'dracula']","['Elina Löwensohn', 'Peter Fonda', 'David Lynch', 'Suzy Amis', 'Jared Harris']",Michael Almereyda,5.9,12.0,7.720056,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/bRz2J0jlMgczJptX0Atzo9l70Bd.jpg
1642,The Net,"Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down. While on vacation in Mexico, her purse is stolen. She soon finds that people and events may not be what they seem as she becomes the target of an assassination. Her vacation is ruined.  She gets a new passport at the U.S. Embassy in Mexico but it has the wrong name, Ruth Marx. When she returns to the U.S. to sort things out, she discovers that Ruth Marx has an unsavory past and a lengthy  police record. To make matters worse, another person has assumed her real identity ...","['Crime', 'Drama', 'Mystery', 'Thriller', 'Action']","['cheating', 'new identity', 'computer virus', 'chase', 'computer', 'stalking']","['Sandra Bullock', 'Jeremy Northam', 'Dennis Miller', 'Wendy Gazelle', 'Ken Howard']",Irwin Winkler,5.6,359.0,13.304342,decade_1990s,lang_en,Síť (kolekce),https://image.tmdb.org/t/p/w500/gKDNaAFzT21cSVeKQop7d1uhoSp.jpg
11472,Nine Months,"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.",['Comedy'],"['parent child relationship', 'baby', 'marriage', 'pregnancy', 'child wish']","['Hugh Grant', 'Julianne Moore', 'Tom Arnold', 'Joan Cusack', 'Jeff Goldblum']",Chris Columbus,5.5,171.0,8.482834,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/aYavA2TOqpWVcxQZ31mMlYKqoFM.jpg
36196,Party Girl,"Although Mary has little income, she still finds ways to spend her nights at clubs. After being arrested for throwing an illegal rave, she asks her aunt Judy for bail money. Judy then finds Mary a job at her library so that Mary can repay her. Initially, Mary finds the job as a clerk boring and stifling, and prefers to get to know a street food vendor whom she likes. However, Mary must refocus her life once she loses her job and apartment.",['Comedy'],"['library', 'party', 'independent film', 'free spirit', 'woman director', 'librarian']","['Parker Posey', 'Liev Schreiber', 'Anthony DeSando', 'Guillermo Díaz', 'Donna Mitchell']",Daisy von Scherler Mayer,5.8,14.0,1.165039,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/iYM0EdHrcbu8rhkDKVBkDcZEo8t.jpg
11980,The Prophecy,"The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven, and only a former priest and a little girl can stop him.","['Fantasy', 'Horror', 'Thriller']","['angel', 'archangel gabriel', 'menschheit']","['Christopher Walken', 'Elias Koteas', 'Virginia Madsen', 'Eric Stoltz', 'Adam Goldberg']",Gregory Widen,6.4,139.0,10.187623,decade_1990s,lang_en,The Prophecy Collection,https://image.tmdb.org/t/p/w500/A3aYGp8LLxuFdzG2ETnhfbWPk7h.jpg
58372,Reckless,"On Christmas eve, a relentlessly cheerful woman escapes from the killers hired by her husband, and embarks on a series of strange encounters.","['Fantasy', 'Comedy', 'Drama']","['trauma', 'game show', 'female protagonist', 'christmas']","['Mia Farrow', 'Tony Goldwyn', 'Scott Glenn', 'Mary-Louise Parker']",Norman René,10.0,1.0,0.119713,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/mIEtFo5z8G6b0r2mxHjfIWT7vy7.jpg
32646,Safe,"Carol, a typical upper middle-class housewife, begins to complain of vague symptoms of illness. She ""doesn't feel right,"" has unexplained headaches, congestion, a dry cough, nosebleeds, vomiting, and trouble breathing. Her family doctor treats her concerns dismissively and suggests a psychiatrist. Eventually, an allergist tells her that she has Environmental Illness.",['Drama'],"['sex', 'chemical', 'medicine', 'housewife', 'pollution', 'quarantine', 'independent film', 'allergy', 'psychiatrist', 'illness', 'disorder', 'retreat', 'multiple chemical sensitivity (mcs)', 'environmental illness']","['Julianne Moore', 'Xander Berkeley', 'Dean Norris', 'Peter Friedman', 'Kate McGregor-Stewart']",Todd Haynes,7.2,62.0,8.180047,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/ihX2udk636JMAAaWDIMj6n5ejhb.jpg
10533,The Scarlet Letter,"Set in puritanical Boston in the mid 1600s, the story of seamstress Hester Prynne, who is outcast after she becomes pregnant by a respected reverend. She refuses to divulge the name of the father, is ""convicted"" of adultery and forced to wear a scarlet ""A"" until an Indian attack unites the Puritans and leads to a reevaluation of their laws and morals.","['Drama', 'History', 'Romance']","['based on novel', 'burning of witches', 'puritan', 'pregnancy', 'period drama', 'extramarital affair']","['Demi Moore', 'Gary Oldman', 'Robert Duvall', 'Robert Prosky', 'Edward Hardwicke']",Roland Joffé,5.5,111.0,6.752119,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/g46rChf49Qgq28RJ22iWwvsK7nO.jpg
10802,Showgirls,A young drifter named Nomi arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become a top showgirl.,['Drama'],"['dancing', 'female nudity', 'go-go dancer', 'spanner', 'seduction', 'striptease', 'sexappeal']","['Elizabeth Berkley', 'Kyle MacLachlan', 'Gina Gershon', 'Glenn Plummer', 'Robert Davi']",Paul Verhoeven,4.9,261.0,17.502375,decade_1990s,lang_en,Showgirls Collection,https://image.tmdb.org/t/p/w500/7O2SxrsXYaGFZ5cZgJF0Ab5SV5J.jpg
10149,Smoke,"Writer Paul Benjamin is nearly hit by a bus when he leaves Auggie Wren's smoke shop. Stranger Rashid Cole  saves his life, and soon middle-aged Paul tells homeless Rashid that he wouldn't mind a short-term housemate. Still grieving over his wife's murder, Paul is moved by both Rashid's quest to reconnect with his father and Auggie's discovery that a woman who might be his daughter is about to give birth.","['Comedy', 'Drama']","['smoking', 'robber', 'cigarette', 'cigar', 'laden', 'independent film', 'writer']","['Harvey Keitel', 'William Hurt', 'Giancarlo Esposito', 'José Zúñiga', 'Stephen Gevedon']",Wayne Wang,7.2,115.0,5.552946,decade_1990s,lang_en,Brooklyn Cigar Store Collection,https://image.tmdb.org/t/p/w500/dku3aLprH3j1ilSsubW9Pbgfe0y.jpg
18402,Something to Talk About,"In one of her best-ever roles, Julia Roberts is Grace, whose reaction to the infidelities of Eddie (Dennis Quaid) turns the lives and loves of the people around her into something like falling dominoes. Robert Duvall, Gena Rowlands, Kyra Sedgwick and others in ""the year's best ensemble of characters"" (Jack Matthews, 'Newsday') co-star in this juicy, truthful story written by Callie Khouri",['Comedy'],"['horse', 'savannah', 'based on true story', 'family']","['Julia Roberts', 'Dennis Quaid', 'Robert Duvall', 'Gena Rowlands', 'Kyra Sedgwick']",Lasse Hallström,5.7,60.0,3.743212,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/p9qioRaQblGXemFRQSwo8TpikVJ.jpg
9348,Species,"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye.","['Science Fiction', 'Horror', 'Action']","['telepathy', 'dna', 'paranoia', 'genetics', 'instinct', 'femme fatale', 'alien', 'on the run', 'decapitation', 'sexual attraction', 'los angeles', 'cocoon', 'genetic engineering', 'scientists', 'alien dna']","['Natasha Henstridge', 'Ben Kingsley', 'Michael Madsen', 'Alfred Molina', 'Forest Whitaker']",Roger Donaldson,5.5,457.0,13.492845,decade_1990s,lang_en,Species Collection,https://image.tmdb.org/t/p/w500/94P6kzKH8aPmQmPr9yZjgy7BtQQ.jpg
281,Strange Days,"Set in the year 1999 during the last days of the old millennium, the movie tells the story of Lenny Nero, an ex-cop who now deals with data-discs containing recorded memories and emotions. One day he receives a disc which contains the memories of a murderer killing a prostitute. Lenny investigates and is pulled deeper and deeper in a whirl of blackmail, murder and rape. Will he survive and solve the case?","['Crime', 'Drama', 'Science Fiction', 'Thriller']","['pornography', 'prostitute', 'rape', 'police brutality', 'dream', 'ex-girlfriend', 'future', 'bodyguard', 'rapper', 'virtual reality', 'dystopia', 'minidisc', 'police', 'ex-cop', 'murder', 'cyberpunk', 'los angeles', 'violence', 'criminal', 'private detective', 'revolt', 'woman director']","['Ralph Fiennes', 'Angela Bassett', 'Tom Sizemore', 'Juliette Lewis', ""Vincent D'Onofrio""]",Kathryn Bigelow,6.8,334.0,11.223055,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/rXvy5hG9OeVmgnv9w4IhQxhqEKD.jpg
5967,The Umbrellas of Cherbourg,"This simple romantic tragedy begins in 1957. Guy Foucher, a 20-year-old French auto mechanic, has fallen in love with 17-year-old Geneviève Emery, an employee in her widowed mother's chic but financially embattled umbrella shop. On the evening before Guy is to leave for a two-year tour of combat in Algeria, he and Geneviève make love. She becomes pregnant and must choose between waiting for Guy's return or accepting an offer of marriage from a wealthy diamond merchant.","['Drama', 'Romance']","['car mechanic', 'letter', 'musical', 'war', 'single']","['Catherine Deneuve', 'Nino Castelnuovo', 'Anne Vernon', 'Mireille Perrey', 'Marc Michel']",Jacques Demy,7.6,119.0,8.133881,decade_1960s,lang_fr,,https://image.tmdb.org/t/p/w500/ju5W8qvWfjXXGaR7wd9wSyuYXhS.jpg
79593,The Tie That Binds,John Netherwood and his wife Leann are fugitives who are both wanted for murder. They have a young daughter named Janie and they want her back.,['Thriller'],[],"['Daryl Hannah', 'Keith Carradine', 'Moira Kelly', 'Vincent Spano', 'Julia Devin']",Wesley Strick,4.6,9.0,1.820419,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/uCPwXcYZ8G5Xi5h8zonBco980Dk.jpg
47939,Three Wishes,"While Jane Holman (Mastrantonio) is driving with her two sons, she accidentally runs into a drifter, Jack McCloud (Swayze), who breaks his leg. Being responsible,  Jane invites Jack, and his dog, to stay at her home until his leg has healed.  Jack struggles to adapt their lifestyle, and finds himself loved by the family. He starts teaching baseball to Tom, who misses his father, who was lost in the Korean war. Jack and Tom develop a strong bond of friendship. Meanwhile, Gunny believes that there is more to Jack and Betty Jane than meets the eye...  We learn that Jack, is Jack McCloud, a Star White Socks baseball player in 1941, who dropped out of the league, after his first season, and; ""was never heard from again"" ...  A wonderful story.  We witness magic between a boy's imagination, and Jack's dog, and are never sure if we are witnessing imagination or magic by the dog.  A story of friendship, family, and learning that life isn't always as cut and dried as we often believe.","['Drama', 'Fantasy']","['baseball', 'drifter', 'dog', 'korean war', 'woman director']","['Patrick Swayze', 'Mary Elizabeth Mastrantonio', 'Joseph Mazzello', 'David Marshall Grant', 'Jay O. Sanders']",Martha Coolidge,6.1,18.0,11.002046,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/ub79b63JJV4oeHwomSy5OS5fVsr.jpg
36834,Total Eclipse,"Young, wild poet Arthur Rimbaud and his mentor Paul Verlaine engage in a fierce, forbidden romance while feeling the effects of a hellish artistic lifestyle.","['Drama', 'Romance']","['mentor', 'poet', 'woman director']","['Leonardo DiCaprio', 'David Thewlis', 'Romane Bohringer', 'Dominique Blanc', 'Nita Klein']",Agnieszka Holland,6.5,112.0,4.546552,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/BTGFfPHySJtw2qBoLysz3ercDB.jpg
9090,"To Wong Foo, Thanks for Everything! Julie Newmar","Three New York drag queens on their way to Hollywood for a beauty pageant get stranded in a small Midwestern town for the entire weekend when their car breaks down. While waiting for parts for their Cadillac convertible, the flamboyant trio shows the local homophobic rednecks that appearing different doesn't mean they don't have humanity in common.",['Comedy'],"['transvestism', 'gay', 'new york', 'drag queen', 'homophobia', 'travel', 'road movie', 'woman director']","['Patrick Swayze', 'Wesley Snipes', 'John Leguizamo', 'Stockard Channing', 'Jason London']",Beeban Kidron,6.3,117.0,7.653446,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/xIDEoG9FQGmMCh5XsbkvSuD8WrW.jpg
3512,Under Siege 2: Dark Territory,"A passenger train has been hijacked by an electronics expert and turned into an untraceable command center for a weapons satellite. He has planned to blow up Washington DC and only one man can stop him, former Navy SEAL Casey Ryback.","['Action', 'Thriller']","['terrorist', 'pentagon', 'satellite', 'navy seal', 'train']","['Steven Seagal', 'Eric Bogosian', 'Everett McGill', 'Katherine Heigl', 'Моррис Честнат']",Geoff Murphy,5.6,217.0,7.490247,decade_1990s,lang_en,Under Siege Collection,https://image.tmdb.org/t/p/w500/6Z1p71nkm45cYuIZWOx5JSCYc0o.jpg
